Customer_ID,Appliance_Type,Power_Rating,Usage_Duration,Usage_Time_Start,Usage_Time_End,User_Preferences,Seasonal_Variation
1659,Dishwasher,1767,3.27,12,15,Balanced,Medium
1660,Computer,258,2.2,16,18,Balanced,Low
1661,Air Conditioner,2836,7.93,20,3,Balanced,Medium
1662,TV,224,7.33,13,20,Energy Saving,Low
1663,Microwave,881,6.34,6,12,Balanced,High
1664,Dishwasher,1384,2.74,2,4,High Performance,High
1665,TV,379,5.3,15,20,High Performance,High
1666,Computer,200,4.84,17,21,Balanced,Medium
1667,Dishwasher,1631,6.01,19,1,Balanced,High
1668,Microwave,1348,4.84,22,2,Energy Saving,Low
1669,Dishwasher,1663,3.43,0,3,Balanced,Low
1670,Air Conditioner,2934,5.73,15,20,Energy Saving,Low
1671,Fridge,145,4.04,2,6,Balanced,Low
1672,Dishwasher,1642,5.63,3,8,High Performance,Low
1673,TV,148,3.25,3,6,Energy Saving,High
1674,Heater,2018,5.21,6,11,Balanced,High
1675,Washing Machine,631,2.97,8,10,Energy Saving,Medium
1676,Microwave,809,4.84,23,3,High Performance,Low
1677,Air Conditioner,3396,7.58,21,4,High Performance,Medium
1678,Computer,390,6.3,23,5,Balanced,Medium
1679,Washing Machine,525,5.06,8,13,Energy Saving,Low
1680,Microwave,848,1.02,10,11,Energy Saving,High
1681,TV,191,3.5,13,16,Balanced,Low
1682,Computer,322,3.35,1,4,High Performance,Low
1683,Microwave,1246,6.64,4,10,High Performance,Medium
1684,Fridge,117,7.57,8,15,Balanced,Medium
1685,Computer,266,2.45,19,21,Balanced,High
1686,Washing Machine,559,4.34,17,21,Balanced,Low
1687,Microwave,1148,5.44,22,3,Energy Saving,High
1688,Fridge,187,4.42,22,2,High Performance,Medium
1689,Air Conditioner,3037,6.1,14,20,Energy Saving,Medium
1690,Fridge,153,7.83,7,14,Balanced,Medium
1691,Microwave,1454,6.47,2,8,High Performance,Medium
1692,Washing Machine,879,1.08,19,20,Energy Saving,Low
1693,Washing Machine,759,7.7,10,17,Energy Saving,High
1694,Computer,260,4.49,8,12,Energy Saving,Medium
1695,Computer,207,1.75,3,4,Balanced,High
1696,Washing Machine,787,1.24,20,21,Balanced,High
1697,Washing Machine,644,2.25,13,15,Balanced,High
1698,Microwave,941,3.42,18,21,Energy Saving,Low
1699,Fridge,180,1.32,13,14,Energy Saving,Medium
1700,TV,224,6.49,12,18,Energy Saving,Medium
1701,Microwave,996,1.22,3,4,Balanced,High
1702,Microwave,886,4.28,11,15,Energy Saving,High
1703,Heater,2290,1.0,2,3,Energy Saving,Low
1704,Computer,278,7.1,12,19,Energy Saving,Low
1705,TV,51,1.27,14,15,Balanced,High
1706,Heater,1643,5.17,17,22,Balanced,Medium
1707,TV,171,2.15,0,2,Energy Saving,High
1708,Washing Machine,754,1.41,8,9,High Performance,Low
1709,Computer,297,4.84,18,22,Energy Saving,Medium
1710,Microwave,1144,1.8,10,11,High Performance,Medium
1711,Computer,326,2.67,18,20,Balanced,Low
1712,TV,296,3.79,19,22,High Performance,Low
1713,Washing Machine,871,7.74,15,22,Balanced,Low
1714,Washing Machine,929,7.43,14,21,Energy Saving,High
1715,Washing Machine,637,2.8,21,23,Balanced,Low
1716,Washing Machine,846,4.5,8,12,Balanced,Low
1717,Microwave,1371,3.58,23,2,Energy Saving,High
1718,Fridge,123,4.12,8,12,High Performance,Medium
1719,Fridge,114,2.7,0,2,Balanced,High
1720,Computer,250,5.49,17,22,Balanced,Medium
1721,TV,290,5.42,12,17,Energy Saving,Low
1722,Computer,289,7.31,7,14,Balanced,High
1723,Washing Machine,983,7.98,8,15,Balanced,Medium
1724,Microwave,1253,4.39,17,21,High Performance,Medium
1725,Fridge,132,2.98,1,3,Balanced,Medium
1726,Washing Machine,650,4.85,22,2,Balanced,Low
1727,Microwave,1340,4.11,18,22,High Performance,High
1728,Washing Machine,870,4.97,6,10,Energy Saving,Low
1729,TV,154,6.08,12,18,High Performance,High
1730,Washing Machine,954,1.06,14,15,Energy Saving,Medium
1731,Computer,305,7.18,1,8,Energy Saving,Medium
1732,Dishwasher,1661,6.62,20,2,Energy Saving,High
1733,Air Conditioner,3410,6.45,22,4,High Performance,Low
1734,Computer,342,8.0,3,11,High Performance,Low
1735,Air Conditioner,3105,2.82,15,17,Energy Saving,Low
1736,Fridge,110,3.1,16,19,High Performance,High
1737,Computer,206,6.73,7,13,Balanced,Medium
1738,TV,346,3.91,20,23,Energy Saving,Medium
1739,TV,71,2.91,9,11,High Performance,Low
1740,Computer,301,2.33,6,8,High Performance,High
1741,Microwave,1042,4.31,23,3,High Performance,Low
1742,Air Conditioner,1625,3.34,21,0,Balanced,High
1743,Washing Machine,720,2.59,9,11,Energy Saving,Low
1744,Microwave,911,7.01,18,1,Balanced,Medium
1745,Washing Machine,677,2.78,20,22,High Performance,Medium
1746,TV,264,5.91,15,20,Energy Saving,High
1747,Dishwasher,1529,1.76,1,2,Energy Saving,Low
1748,TV,375,6.91,23,5,Balanced,High
1749,Fridge,197,2.98,17,19,High Performance,High
1750,Dishwasher,1377,7.28,6,13,High Performance,Low
1751,Air Conditioner,2897,5.56,23,4,High Performance,Low
1752,Heater,1809,5.65,12,17,Balanced,Low
1753,Computer,246,7.08,11,18,Energy Saving,High
1754,Air Conditioner,1626,4.24,11,15,Energy Saving,High
1755,Computer,232,0.55,12,12,Balanced,High
1756,Washing Machine,530,1.65,11,12,Energy Saving,Low
1757,Dishwasher,1421,7.01,10,17,High Performance,Medium
1758,Fridge,170,4.97,10,14,High Performance,High
1759,Heater,2217,1.28,22,23,High Performance,Medium
1760,Microwave,808,2.8,11,13,High Performance,Medium
1761,Washing Machine,720,3.4,16,19,Balanced,Low
1762,Washing Machine,845,5.74,3,8,Balanced,Medium
1763,Washing Machine,695,2.4,0,2,Balanced,Medium
1764,Computer,312,4.89,3,7,High Performance,High
1765,Microwave,1051,6.21,19,1,Energy Saving,High
1766,Heater,1219,6.53,8,14,High Performance,Medium
1767,Heater,1197,4.2,10,14,Balanced,Medium
1768,Dishwasher,1560,5.33,7,12,High Performance,Medium
1769,Computer,265,6.69,13,19,High Performance,Medium
1770,Dishwasher,1668,5.53,17,22,Energy Saving,Low
1771,TV,181,6.56,0,6,Balanced,Medium
1772,Microwave,1233,7.98,13,20,High Performance,Medium
1773,Dishwasher,1227,4.33,20,0,Balanced,Medium
1774,Computer,326,3.47,21,0,Balanced,Medium
1775,Air Conditioner,2947,1.61,22,23,High Performance,Medium
1776,Washing Machine,526,3.37,7,10,Energy Saving,High
1777,Heater,1155,1.49,8,9,High Performance,Medium
1778,Washing Machine,695,5.79,19,0,Balanced,Low
1779,Computer,323,2.07,2,4,Balanced,Medium
1780,Microwave,1464,5.73,20,1,Balanced,Low
1781,Heater,1593,0.6,9,9,Balanced,High
1782,Fridge,107,3.53,15,18,High Performance,High
1783,Fridge,121,2.26,19,21,Balanced,Low
1784,Computer,342,0.87,0,0,Energy Saving,High
1785,Computer,362,2.5,0,2,Balanced,High
1786,Heater,2014,0.75,2,2,Balanced,Low
1787,Air Conditioner,2573,2.27,6,8,High Performance,High
1788,Washing Machine,598,5.99,4,9,Balanced,Medium
1789,Heater,2237,3.12,11,14,Energy Saving,Low
1790,Dishwasher,1429,7.69,6,13,Energy Saving,High
1791,Washing Machine,844,5.77,21,2,Energy Saving,High
1792,Fridge,108,4.34,17,21,Balanced,Low
1793,Fridge,140,6.18,5,11,Balanced,High
1794,Fridge,150,2.31,7,9,High Performance,Low
1795,Heater,1454,4.16,1,5,Energy Saving,Medium
1796,Microwave,813,6.38,22,4,Energy Saving,Low
1797,Computer,257,7.89,23,6,High Performance,Medium
1798,Computer,360,6.69,18,0,High Performance,Medium
1799,Washing Machine,943,7.01,7,14,High Performance,Medium
1800,Computer,389,5.54,18,23,High Performance,Low
1801,Fridge,162,7.16,6,13,Energy Saving,High
1802,Dishwasher,1257,3.69,8,11,High Performance,Medium
1803,Microwave,834,7.49,4,11,Energy Saving,High
1804,Washing Machine,810,3.01,2,5,High Performance,High
1805,TV,94,7.94,10,17,Energy Saving,Low
1806,TV,361,6.27,16,22,Balanced,Low
1807,Microwave,1465,1.68,19,20,High Performance,Low
1808,Dishwasher,1763,4.19,1,5,Energy Saving,Medium
1809,Washing Machine,799,1.31,14,15,Balanced,Medium
1810,Air Conditioner,3465,4.22,1,5,High Performance,High
1811,Microwave,1067,3.84,21,0,Balanced,High
1812,TV,281,6.21,3,9,Energy Saving,High
1813,Heater,1058,5.25,1,6,Balanced,Medium
1814,Fridge,126,7.86,17,0,Balanced,High
1815,Computer,395,7.83,6,13,Balanced,Low
1816,Dishwasher,1386,7.12,13,20,Energy Saving,Medium
1817,Fridge,173,7.14,8,15,Energy Saving,Medium
1818,Fridge,179,1.73,9,10,Energy Saving,Medium
1819,Heater,1417,4.19,4,8,High Performance,High
1820,Microwave,1349,7.45,6,13,High Performance,High
1821,Microwave,1318,3.09,0,3,Balanced,Low
1822,Washing Machine,735,7.44,21,4,Energy Saving,High
1823,TV,338,5.63,22,3,High Performance,Medium
1824,Fridge,148,3.05,1,4,Balanced,High
1825,Heater,2434,4.39,6,10,High Performance,High
1826,TV,50,2.84,7,9,High Performance,Low
1827,Washing Machine,707,4.98,16,20,Energy Saving,Medium
1828,Computer,209,4.13,5,9,High Performance,High
1829,Microwave,862,7.36,18,1,High Performance,Low
1830,Air Conditioner,3175,4.71,0,4,High Performance,High
1831,Fridge,103,4.59,20,0,Balanced,Medium
1832,Heater,1275,6.79,11,17,Energy Saving,Low
1833,TV,372,4.74,5,9,Energy Saving,High
1834,Fridge,146,6.47,19,1,High Performance,High
1835,Dishwasher,1352,7.33,14,21,High Performance,Medium
1836,TV,94,7.46,4,11,Balanced,High
1837,Fridge,107,4.11,4,8,Balanced,Low
1838,Washing Machine,595,4.3,11,15,Energy Saving,High
1839,Fridge,128,3.13,13,16,Balanced,Low
1840,Dishwasher,1250,2.08,9,11,Energy Saving,Medium
1841,Dishwasher,1790,6.24,15,21,Energy Saving,Medium
1842,TV,204,4.99,5,9,Balanced,Medium
1843,Fridge,149,1.8,5,6,Balanced,High
1844,Fridge,175,2.96,23,1,Energy Saving,Medium
1845,Washing Machine,673,6.24,12,18,Balanced,Medium
1846,Fridge,160,4.72,9,13,High Performance,Medium
1847,Washing Machine,721,1.28,4,5,Energy Saving,Low
1848,Computer,394,6.33,19,1,Balanced,Low
1849,TV,137,5.62,5,10,High Performance,High
1850,TV,205,2.86,15,17,Energy Saving,High
1851,Fridge,177,2.68,9,11,Energy Saving,Low
1852,Heater,1468,1.21,3,4,High Performance,Medium
1853,Computer,339,3.62,18,21,Energy Saving,Low
1854,Fridge,123,1.85,3,4,High Performance,High
1855,Fridge,195,1.99,3,4,Energy Saving,Medium
1856,Air Conditioner,2950,0.5,2,2,Balanced,Medium
1857,Microwave,949,6.39,22,4,Balanced,Medium
1858,Heater,1889,6.67,8,14,Energy Saving,Medium
1859,Heater,2298,7.35,23,6,High Performance,Medium
1860,Dishwasher,1424,2.78,5,7,Balanced,High
1861,TV,222,7.92,4,11,Energy Saving,Low
1862,Computer,277,6.99,7,13,Energy Saving,High
1863,Dishwasher,1438,1.18,7,8,Energy Saving,Medium
1864,Fridge,188,4.38,7,11,High Performance,Medium
1865,Fridge,184,4.55,17,21,Energy Saving,High
1866,Dishwasher,1248,1.86,1,2,Energy Saving,Medium
1867,Microwave,1132,3.86,13,16,Energy Saving,High
1868,Washing Machine,863,1.08,22,23,High Performance,Medium
1869,Microwave,1012,2.51,13,15,Balanced,High
1870,Washing Machine,729,5.62,4,9,High Performance,High
1871,Washing Machine,716,1.04,11,12,Balanced,Low
1872,Microwave,908,4.13,7,11,High Performance,High
1873,TV,96,3.95,6,9,High Performance,Medium
1874,Fridge,175,4.66,17,21,Energy Saving,High
1875,Microwave,1160,7.32,3,10,Energy Saving,Medium
1876,Fridge,157,4.84,19,23,High Performance,High
1877,Air Conditioner,3162,2.67,1,3,Balanced,Low
1878,Microwave,852,4.73,5,9,Energy Saving,High
1879,Fridge,200,5.53,23,4,Balanced,High
1880,Heater,2312,3.82,8,11,High Performance,High
1881,Microwave,1299,5.73,14,19,Energy Saving,Low
1882,TV,129,5.77,19,0,Energy Saving,Low
1883,TV,223,6.17,16,22,Energy Saving,Low
1884,Heater,2452,5.2,18,23,Energy Saving,Low
1885,Washing Machine,883,4.18,1,5,High Performance,High
1886,TV,286,3.48,14,17,Balanced,Low
1887,Dishwasher,1227,2.34,14,16,Balanced,Low
1888,Microwave,1155,5.75,20,1,Energy Saving,High
1889,Heater,1185,2.73,8,10,High Performance,Medium
1890,TV,77,5.18,10,15,High Performance,High
1891,Heater,1358,4.42,0,4,Energy Saving,Low
1892,Dishwasher,1727,2.14,11,13,Energy Saving,High
1893,Dishwasher,1433,6.64,5,11,Balanced,Low
1894,Heater,1532,6.63,18,0,High Performance,Low
1895,Air Conditioner,2890,4.25,14,18,Balanced,Medium
1896,TV,266,5.93,5,10,High Performance,High
1897,TV,169,2.73,1,3,Energy Saving,Medium
1898,Fridge,136,3.84,0,3,Balanced,High
1899,Fridge,147,1.85,7,8,Energy Saving,High
1900,Air Conditioner,3301,3.23,2,5,Energy Saving,Low
1901,Microwave,1274,7.01,21,4,High Performance,Low
1902,Air Conditioner,2930,3.55,12,15,High Performance,Low
1903,Microwave,1224,7.76,17,0,High Performance,Low
1904,Heater,1539,1.35,17,18,High Performance,Low
1905,Dishwasher,1252,5.53,17,22,Energy Saving,High
1906,Microwave,897,1.3,4,5,Energy Saving,Low
1907,Fridge,147,6.95,13,19,Balanced,High
1908,TV,344,3.73,22,1,Balanced,Medium
1909,Air Conditioner,1992,4.05,6,10,High Performance,Low
1910,Microwave,804,5.24,7,12,Balanced,Low
1911,Washing Machine,715,6.9,13,19,Energy Saving,High
1912,Dishwasher,1345,7.7,11,18,Balanced,Medium
1913,TV,339,3.1,11,14,Energy Saving,Low
1914,Computer,396,4.81,0,4,Balanced,High
1915,Washing Machine,549,4.8,6,10,Energy Saving,Medium
1916,Computer,268,7.62,0,7,Energy Saving,Low
1917,Microwave,1433,2.38,18,20,Balanced,Low
1918,Computer,383,2.56,19,21,High Performance,Low
1919,Dishwasher,1577,5.55,17,22,Balanced,Low
1920,Heater,2353,1.21,22,23,High Performance,Low
1921,Fridge,183,0.95,2,2,Energy Saving,High
1922,Washing Machine,518,1.55,4,5,Balanced,Medium
1923,Heater,1511,2.37,19,21,Energy Saving,Low
1924,Air Conditioner,1668,3.57,15,18,Balanced,High
1925,Air Conditioner,3240,2.24,18,20,High Performance,Low
1926,Washing Machine,660,5.65,1,6,High Performance,Low
1927,Heater,1699,0.58,7,7,Balanced,Low
1928,Heater,1285,1.93,8,9,High Performance,Low
1929,Dishwasher,1619,0.69,6,6,Energy Saving,Medium
1930,Computer,368,2.49,19,21,Balanced,High
1931,Heater,1038,5.18,9,14,Energy Saving,Low
1932,Computer,261,2.79,2,4,Balanced,Medium
1933,Air Conditioner,2033,5.67,19,0,Balanced,Low
1934,Heater,2192,2.39,10,12,Balanced,High
1935,Washing Machine,776,1.06,9,10,High Performance,Low
1936,Washing Machine,643,1.44,5,6,High Performance,High
1937,Microwave,1282,4.15,7,11,High Performance,Low
1938,Microwave,1163,7.87,4,11,High Performance,High
1939,Microwave,966,7.37,19,2,Energy Saving,High
1940,Computer,397,0.89,22,22,Energy Saving,Medium
1941,Fridge,160,6.95,4,10,Balanced,High
1942,Microwave,1407,2.62,5,7,High Performance,Medium
1943,Heater,1540,2.6,9,11,Balanced,High
1944,Washing Machine,584,4.27,22,2,High Performance,High
1945,Heater,2080,1.62,4,5,High Performance,Medium
1946,Dishwasher,1630,2.85,22,0,High Performance,Low
1947,Air Conditioner,3495,5.13,17,22,High Performance,Low
1948,TV,52,1.38,12,13,High Performance,Low
1949,TV,215,2.16,11,13,Energy Saving,High
1950,TV,309,0.53,10,10,High Performance,Medium
1951,Heater,2250,4.06,21,1,Balanced,Medium
1952,TV,337,7.41,0,7,Balanced,Low
1953,Microwave,1119,1.36,5,6,High Performance,High
1954,TV,217,2.8,1,3,Balanced,High
1955,TV,273,7.7,14,21,Energy Saving,Low
1956,TV,57,5.67,18,23,Energy Saving,Medium
1957,Heater,1806,5.67,5,10,High Performance,High
1958,Dishwasher,1357,3.94,20,23,Balanced,Low
1959,Computer,238,1.01,13,14,Balanced,Medium
1960,Fridge,170,6.64,13,19,Balanced,Medium
1961,Microwave,1358,7.42,17,0,Energy Saving,Medium
1962,Dishwasher,1239,4.18,10,14,Balanced,Medium
1963,Washing Machine,768,4.89,0,4,Balanced,High
1964,Dishwasher,1424,2.08,11,13,Balanced,Medium
1965,Heater,1109,7.35,17,0,Balanced,Medium
1966,Dishwasher,1462,7.58,21,4,High Performance,Medium
1967,TV,323,6.3,16,22,Energy Saving,Low
1968,Dishwasher,1612,4.39,15,19,High Performance,Medium
1969,TV,105,4.63,13,17,Balanced,High
1970,Fridge,160,6.32,5,11,Energy Saving,Medium
1971,Heater,2052,3.81,15,18,Energy Saving,Medium
1972,Computer,250,6.08,3,9,High Performance,High
1973,Air Conditioner,2432,0.81,16,16,Balanced,Low
1974,Dishwasher,1610,5.23,21,2,Energy Saving,High
1975,Fridge,183,6.96,6,12,High Performance,Medium
1976,Computer,323,1.64,21,22,Balanced,Medium
1977,Washing Machine,810,7.63,13,20,Energy Saving,High
1978,Heater,2138,6.44,3,9,Balanced,Medium
1979,Microwave,850,2.19,20,22,Balanced,Low
1980,Air Conditioner,2761,4.09,14,18,Energy Saving,High
1981,TV,297,6.16,19,1,High Performance,Low
1982,Washing Machine,741,0.54,15,15,High Performance,Medium
1983,Computer,271,5.94,20,1,Energy Saving,Low
1984,Computer,204,1.2,23,0,High Performance,Low
1985,Computer,260,4.57,22,2,High Performance,Low
1986,Microwave,1396,1.24,15,16,Balanced,High
1987,Washing Machine,980,7.72,20,3,High Performance,Medium
1988,Fridge,151,7.69,23,6,High Performance,High
1989,Microwave,1376,3.87,20,23,Balanced,Low
1990,Heater,1380,1.6,8,9,High Performance,Low
1991,Washing Machine,770,7.29,11,18,High Performance,High
1992,Microwave,1338,5.15,18,23,Balanced,Low
1993,Washing Machine,665,3.83,7,10,Balanced,Low
1994,Heater,1424,1.51,10,11,Energy Saving,Medium
1995,Microwave,1312,7.85,23,6,Balanced,Low
1996,Dishwasher,1580,6.28,18,0,Balanced,High
1997,Microwave,1018,3.21,15,18,Balanced,Medium
1998,Air Conditioner,3085,6.94,23,5,Energy Saving,High
1999,TV,83,5.2,12,17,High Performance,Low
2000,TV,193,0.54,16,16,High Performance,Medium
2001,Air Conditioner,1625,6.45,6,12,High Performance,High
2002,Heater,1718,6.95,21,3,Balanced,Medium
2003,Fridge,143,3.41,9,12,Balanced,High
2004,Dishwasher,1265,5.13,14,19,High Performance,High
2005,Dishwasher,1237,6.74,20,2,Energy Saving,High
2006,Heater,2031,2.08,2,4,Energy Saving,Low
2007,TV,394,3.89,19,22,Energy Saving,Medium
2008,Washing Machine,779,6.57,10,16,High Performance,High
2009,Dishwasher,1415,4.11,12,16,High Performance,Medium
2010,TV,108,6.83,11,17,High Performance,Low
2011,Dishwasher,1385,1.82,10,11,Balanced,Low
2012,Dishwasher,1690,1.92,9,10,Balanced,High
2013,Heater,2025,2.62,4,6,High Performance,Medium
2014,Heater,1537,5.49,16,21,High Performance,High
2015,Dishwasher,1656,4.67,0,4,Balanced,Medium
2016,TV,395,4.37,18,22,Energy Saving,High
2017,Air Conditioner,2528,7.16,18,1,Energy Saving,Low
2018,Dishwasher,1541,2.24,9,11,High Performance,Low
2019,Computer,377,5.04,16,21,Balanced,Medium
2020,Air Conditioner,1606,3.85,9,12,High Performance,High
2021,Microwave,1499,3.27,20,23,Energy Saving,Medium
2022,Microwave,943,4.24,20,0,Balanced,Low
2023,Computer,360,6.57,0,6,Balanced,Medium
2024,Air Conditioner,2941,5.62,2,7,Energy Saving,Low
2025,TV,181,6.45,22,4,Energy Saving,High
2026,Microwave,968,4.54,23,3,Balanced,Medium
2027,Washing Machine,604,3.57,20,23,Balanced,Low
2028,Dishwasher,1625,4.51,7,11,High Performance,Medium
2029,TV,68,1.4,0,1,Energy Saving,Low
2030,Dishwasher,1396,5.03,1,6,Energy Saving,High
2031,Dishwasher,1316,1.21,17,18,Balanced,Medium
2032,Dishwasher,1221,8.0,0,8,High Performance,Medium
2033,Air Conditioner,3434,2.24,20,22,Energy Saving,Medium
2034,TV,200,2.26,17,19,High Performance,Medium
2035,Heater,1020,3.83,7,10,Balanced,High
2036,Dishwasher,1521,4.84,1,5,Energy Saving,Medium
2037,Microwave,821,5.0,5,10,High Performance,High
2038,Computer,359,0.81,0,0,High Performance,Medium
2039,Computer,222,2.02,0,2,Energy Saving,High
2040,TV,346,0.78,3,3,High Performance,Medium
2041,Washing Machine,821,6.39,21,3,Balanced,High
2042,Computer,290,7.6,2,9,Balanced,High
2043,TV,187,2.68,13,15,Balanced,High
2044,Heater,2102,0.66,13,13,Balanced,Medium
2045,Computer,384,7.57,13,20,Balanced,Low
2046,Microwave,1238,2.37,19,21,Energy Saving,Low
2047,Computer,349,2.16,4,6,Balanced,Low
2048,Air Conditioner,1557,7.93,1,8,Balanced,High
2049,Washing Machine,637,7.71,12,19,Balanced,High
2050,Washing Machine,741,0.81,11,11,Balanced,Medium
2051,Air Conditioner,1921,5.77,17,22,Balanced,Medium
2052,Fridge,135,3.16,11,14,Balanced,High
2053,Fridge,158,2.16,10,12,Balanced,High
2054,Microwave,842,2.95,6,8,Balanced,High
2055,Fridge,200,1.99,19,20,Energy Saving,Medium
2056,TV,349,4.33,13,17,High Performance,High
2057,TV,286,7.21,5,12,Energy Saving,Medium
2058,Air Conditioner,2413,4.01,17,21,Energy Saving,Medium
2059,Heater,1596,5.64,3,8,High Performance,High
2060,Microwave,1220,6.22,21,3,Energy Saving,Low
2061,Dishwasher,1419,2.66,21,23,Balanced,High
2062,Dishwasher,1451,1.59,8,9,High Performance,High
2063,Fridge,147,1.13,8,9,Balanced,Medium
2064,Dishwasher,1332,7.91,11,18,High Performance,High
2065,Microwave,1134,4.52,10,14,Balanced,High
2066,Heater,2141,5.85,7,12,Energy Saving,High
2067,Computer,305,5.01,8,13,High Performance,High
2068,Dishwasher,1745,6.64,20,2,Balanced,Low
2069,Heater,2356,3.97,10,13,High Performance,High
2070,Air Conditioner,1807,1.28,1,2,Energy Saving,High
2071,Computer,348,5.39,18,23,Energy Saving,High
2072,Computer,372,1.1,22,23,High Performance,High
2073,Dishwasher,1288,7.42,3,10,High Performance,Low
2074,Dishwasher,1754,7.44,22,5,Energy Saving,High
