Tariff_ID,Timestamp,Tariff_Rate,Tariff_Type,TOU_Period_Start,TOU_Period_End,Weather_Conditions,Grid_Load (MW),Forecasted_Tariff_Rate,Renewable_Energy_Contribution (%)
1340,2024-10-09 07:14:35.520,0.14,Peak,06:14:35.520000,09:14:35.520000,Rainy,1531,0.14,16
1341,2024-10-09 07:23:31.200,0.2,Peak,06:23:31.200000,09:23:31.200000,Rainy,1814,0.21,58
1342,2024-10-09 07:32:26.880,0.06,Off-Peak,02:32:26.880000,12:32:26.880000,Partly Cloudy,1577,0.04,21
1343,2024-10-09 07:41:22.560,0.16,Mid-Peak,05:41:22.560000,12:41:22.560000,Windy,1375,0.18,51
1344,2024-10-09 07:50:18.240,0.16,Off-Peak,05:50:18.240000,13:50:18.240000,Windy,1646,0.14,36
1345,2024-10-09 07:59:13.920,0.1,Mid-Peak,06:59:13.920000,11:59:13.920000,Rainy,1936,0.08,30
1346,2024-10-09 08:08:09.600,0.07,Off-Peak,05:08:09.600000,10:08:09.600000,Cloudy,1269,0.08,32
1347,2024-10-09 08:17:05.280,0.2,Super Off-Peak,07:17:05.280000,12:17:05.280000,Sunny,1862,0.19,33
1348,2024-10-09 08:26:00.960,0.06,Mid-Peak,05:26:00.960000,14:26:00.960000,Partly Cloudy,1811,0.05,30
1349,2024-10-09 08:34:56.640,0.12,Peak,02:34:56.640000,13:34:56.640000,Windy,1508,0.12,48
1350,2024-10-09 08:43:52.320,0.05,Off-Peak,03:43:52.320000,09:43:52.320000,Sunny,1062,0.06,54
1351,2024-10-09 08:52:48.000,0.09,Off-Peak,02:52:48,13:52:48,Partly Cloudy,1208,0.1,48
1352,2024-10-09 09:01:43.680,0.14,Mid-Peak,06:01:43.680000,12:01:43.680000,Rainy,973,0.15,24
1353,2024-10-09 09:10:39.360,0.09,Super Off-Peak,04:10:39.360000,13:10:39.360000,Sunny,1449,0.08,57
1354,2024-10-09 09:19:35.040,0.18,Mid-Peak,09:19:35.040000,10:19:35.040000,Clear,1097,0.19,10
1355,2024-10-09 09:28:30.720,0.14,Mid-Peak,08:28:30.720000,10:28:30.720000,Partly Cloudy,1775,0.12,24
1356,2024-10-09 09:37:26.400,0.12,Mid-Peak,03:37:26.400000,15:37:26.400000,Windy,1088,0.12,55
1357,2024-10-09 09:46:22.080,0.11,Off-Peak,08:46:22.080000,11:46:22.080000,Windy,1645,0.11,51
1358,2024-10-09 09:55:17.760,0.08,Mid-Peak,07:55:17.760000,15:55:17.760000,Cloudy,1328,0.07,28
1359,2024-10-09 10:04:13.440,0.06,Off-Peak,09:04:13.440000,13:04:13.440000,Rainy,1016,0.06,51
1360,2024-10-09 10:13:09.120,0.11,Peak,09:13:09.120000,14:13:09.120000,Windy,1122,0.11,14
1361,2024-10-09 10:22:04.800,0.05,Off-Peak,06:22:04.800000,12:22:04.800000,Sunny,998,0.05,44
1362,2024-10-09 10:31:00.480,0.17,Peak,08:31:00.480000,15:31:00.480000,Windy,817,0.19,19
1363,2024-10-09 10:39:56.160,0.12,Mid-Peak,04:39:56.160000,14:39:56.160000,Rainy,1699,0.13,21
1364,2024-10-09 10:48:51.840,0.12,Peak,05:48:51.840000,16:48:51.840000,Cloudy,1661,0.1,27
1365,2024-10-09 10:57:47.520,0.07,Mid-Peak,04:57:47.520000,14:57:47.520000,Sunny,978,0.07,53
1366,2024-10-09 11:06:43.200,0.06,Off-Peak,11:06:43.200000,14:06:43.200000,Clear,1678,0.06,60
1367,2024-10-09 11:15:38.880,0.06,Super Off-Peak,05:15:38.880000,13:15:38.880000,Windy,1964,0.06,24
1368,2024-10-09 11:24:34.560,0.05,Mid-Peak,05:24:34.560000,13:24:34.560000,Clear,1527,0.07,47
1369,2024-10-09 11:33:30.240,0.17,Off-Peak,10:33:30.240000,12:33:30.240000,Sunny,864,0.17,45
1370,2024-10-09 11:42:25.920,0.15,Super Off-Peak,09:42:25.920000,12:42:25.920000,Cloudy,859,0.14,51
1371,2024-10-09 11:51:21.600,0.12,Off-Peak,09:51:21.600000,15:51:21.600000,Sunny,1312,0.13,53
1372,2024-10-09 12:00:17.280,0.05,Super Off-Peak,11:00:17.280000,13:00:17.280000,Sunny,1330,0.04,19
1373,2024-10-09 12:09:12.960,0.06,Peak,10:09:12.960000,13:09:12.960000,Partly Cloudy,1876,0.07,59
1374,2024-10-09 12:18:08.640,0.07,Off-Peak,07:18:08.640000,15:18:08.640000,Partly Cloudy,1249,0.09,56
1375,2024-10-09 12:27:04.320,0.14,Off-Peak,11:27:04.320000,15:27:04.320000,Clear,977,0.12,47
1376,2024-10-09 12:36:00.000,0.15,Mid-Peak,06:36:00,15:36:00,Partly Cloudy,1400,0.16,60
1377,2024-10-09 12:44:55.680,0.08,Off-Peak,09:44:55.680000,18:44:55.680000,Partly Cloudy,1507,0.09,16
1378,2024-10-09 12:53:51.360,0.05,Peak,11:53:51.360000,14:53:51.360000,Rainy,925,0.05,35
1379,2024-10-09 13:02:47.040,0.12,Super Off-Peak,13:02:47.040000,14:02:47.040000,Rainy,1146,0.13,19
1380,2024-10-09 13:11:42.720,0.18,Peak,08:11:42.720000,19:11:42.720000,Windy,1643,0.18,36
1381,2024-10-09 13:20:38.400,0.08,Super Off-Peak,11:20:38.400000,18:20:38.400000,Clear,1575,0.06,30
1382,2024-10-09 13:29:34.080,0.17,Peak,08:29:34.080000,14:29:34.080000,Rainy,1176,0.16,51
1383,2024-10-09 13:38:29.760,0.08,Mid-Peak,12:38:29.760000,18:38:29.760000,Clear,1897,0.07,30
1384,2024-10-09 13:47:25.440,0.15,Mid-Peak,10:47:25.440000,16:47:25.440000,Cloudy,1610,0.14,56
1385,2024-10-09 13:56:21.120,0.05,Off-Peak,13:56:21.120000,17:56:21.120000,Clear,885,0.07,49
1386,2024-10-09 14:05:16.800,0.06,Mid-Peak,13:05:16.800000,20:05:16.800000,Rainy,908,0.07,11
1387,2024-10-09 14:14:12.480,0.06,Peak,08:14:12.480000,16:14:12.480000,Cloudy,1554,0.07,54
1388,2024-10-09 14:23:08.160,0.11,Off-Peak,10:23:08.160000,20:23:08.160000,Clear,1763,0.1,41
1389,2024-10-09 14:32:03.840,0.18,Peak,13:32:03.840000,16:32:03.840000,Rainy,1475,0.18,45
1390,2024-10-09 14:40:59.520,0.12,Super Off-Peak,10:40:59.520000,15:40:59.520000,Partly Cloudy,1401,0.12,55
1391,2024-10-09 14:49:55.200,0.17,Off-Peak,12:49:55.200000,17:49:55.200000,Sunny,1165,0.15,33
1392,2024-10-09 14:58:50.880,0.18,Off-Peak,12:58:50.880000,19:58:50.880000,Windy,1898,0.2,24
1393,2024-10-09 15:07:46.560,0.13,Peak,11:07:46.560000,19:07:46.560000,Cloudy,1511,0.13,35
1394,2024-10-09 15:16:42.240,0.17,Mid-Peak,14:16:42.240000,17:16:42.240000,Sunny,1914,0.16,57
1395,2024-10-09 15:25:37.920,0.18,Peak,15:25:37.920000,21:25:37.920000,Rainy,1880,0.18,16
1396,2024-10-09 15:34:33.600,0.19,Super Off-Peak,09:34:33.600000,18:34:33.600000,Cloudy,1310,0.19,27
1397,2024-10-09 15:43:29.280,0.11,Peak,13:43:29.280000,18:43:29.280000,Partly Cloudy,1011,0.13,31
1398,2024-10-09 15:52:24.960,0.1,Off-Peak,12:52:24.960000,16:52:24.960000,Clear,1985,0.11,34
1399,2024-10-09 16:01:20.640,0.09,Mid-Peak,12:01:20.640000,22:01:20.640000,Cloudy,1295,0.1,54
1400,2024-10-09 16:10:16.320,0.07,Super Off-Peak,11:10:16.320000,17:10:16.320000,Windy,1847,0.05,28
1401,2024-10-09 16:19:12.000,0.08,Peak,16:19:12,22:19:12,Rainy,1096,0.07,42
1402,2024-10-09 16:28:07.680,0.07,Mid-Peak,13:28:07.680000,17:28:07.680000,Sunny,1431,0.09,52
1403,2024-10-09 16:37:03.360,0.07,Super Off-Peak,14:37:03.360000,17:37:03.360000,Clear,1709,0.06,44
1404,2024-10-09 16:45:59.040,0.2,Peak,11:45:59.040000,20:45:59.040000,Sunny,1049,0.19,41
1405,2024-10-09 16:54:54.720,0.16,Super Off-Peak,11:54:54.720000,22:54:54.720000,Cloudy,1642,0.14,12
1406,2024-10-09 17:03:50.400,0.08,Super Off-Peak,17:03:50.400000,23:03:50.400000,Clear,1217,0.07,57
1407,2024-10-09 17:12:46.080,0.12,Super Off-Peak,17:12:46.080000,18:12:46.080000,Windy,1655,0.12,38
1408,2024-10-09 17:21:41.760,0.07,Off-Peak,17:21:41.760000,22:21:41.760000,Sunny,1939,0.07,14
1409,2024-10-09 17:30:37.440,0.07,Super Off-Peak,16:30:37.440000,18:30:37.440000,Partly Cloudy,1344,0.06,35
1410,2024-10-09 17:39:33.120,0.16,Peak,15:39:33.120000,21:39:33.120000,Clear,1505,0.17,48
1411,2024-10-09 17:48:28.800,0.18,Off-Peak,14:48:28.800000,18:48:28.800000,Rainy,1096,0.2,37
1412,2024-10-09 17:57:24.480,0.07,Mid-Peak,13:57:24.480000,22:57:24.480000,Partly Cloudy,1918,0.05,42
1413,2024-10-09 18:06:20.160,0.14,Off-Peak,16:06:20.160000,21:06:20.160000,Partly Cloudy,1745,0.15,53
1414,2024-10-09 18:15:15.840,0.12,Off-Peak,17:15:15.840000,19:15:15.840000,Partly Cloudy,1789,0.13,26
1415,2024-10-09 18:24:11.520,0.08,Off-Peak,17:24:11.520000,00:24:11.520000,Cloudy,1362,0.08,16
1416,2024-10-09 18:33:07.200,0.06,Super Off-Peak,13:33:07.200000,20:33:07.200000,Partly Cloudy,1748,0.05,58
1417,2024-10-09 18:42:02.880,0.1,Off-Peak,18:42:02.880000,23:42:02.880000,Sunny,1098,0.12,12
1418,2024-10-09 18:50:58.560,0.08,Peak,14:50:58.560000,19:50:58.560000,Windy,1215,0.08,32
1419,2024-10-09 18:59:54.240,0.11,Super Off-Peak,18:59:54.240000,00:59:54.240000,Sunny,1743,0.12,25
1420,2024-10-09 19:08:49.920,0.15,Peak,17:08:49.920000,20:08:49.920000,Windy,1632,0.14,22
1421,2024-10-09 19:17:45.600,0.15,Peak,15:17:45.600000,22:17:45.600000,Cloudy,1555,0.16,21
1422,2024-10-09 19:26:41.280,0.1,Off-Peak,14:26:41.280000,23:26:41.280000,Clear,1203,0.12,31
1423,2024-10-09 19:35:36.960,0.07,Peak,14:35:36.960000,23:35:36.960000,Rainy,1919,0.06,22
1424,2024-10-09 19:44:32.640,0.07,Mid-Peak,13:44:32.640000,00:44:32.640000,Windy,1907,0.05,22
1425,2024-10-09 19:53:28.320,0.16,Super Off-Peak,13:53:28.320000,23:53:28.320000,Windy,1225,0.14,54
1426,2024-10-09 20:02:24.000,0.08,Off-Peak,16:02:24,23:02:24,Clear,906,0.07,46
1427,2024-10-09 20:11:19.680,0.19,Mid-Peak,18:11:19.680000,01:11:19.680000,Rainy,1757,0.2,37
1428,2024-10-09 20:20:15.360,0.1,Mid-Peak,18:20:15.360000,01:20:15.360000,Cloudy,1285,0.1,59
1429,2024-10-09 20:29:11.040,0.16,Super Off-Peak,14:29:11.040000,00:29:11.040000,Cloudy,911,0.16,47
1430,2024-10-09 20:38:06.720,0.19,Mid-Peak,16:38:06.720000,23:38:06.720000,Windy,1370,0.18,47
1431,2024-10-09 20:47:02.400,0.15,Super Off-Peak,20:47:02.400000,02:47:02.400000,Partly Cloudy,1443,0.14,27
1432,2024-10-09 20:55:58.080,0.14,Super Off-Peak,15:55:58.080000,23:55:58.080000,Partly Cloudy,1268,0.12,50
1433,2024-10-09 21:04:53.760,0.14,Super Off-Peak,17:04:53.760000,22:04:53.760000,Partly Cloudy,1794,0.14,33
1434,2024-10-09 21:13:49.440,0.15,Peak,20:13:49.440000,03:13:49.440000,Clear,1568,0.14,35
1435,2024-10-09 21:22:45.120,0.1,Peak,19:22:45.120000,23:22:45.120000,Clear,1898,0.08,30
1436,2024-10-09 21:31:40.800,0.14,Off-Peak,15:31:40.800000,01:31:40.800000,Partly Cloudy,1931,0.13,29
1437,2024-10-09 21:40:36.480,0.19,Peak,18:40:36.480000,22:40:36.480000,Clear,1871,0.19,52
1438,2024-10-09 21:49:32.160,0.08,Off-Peak,16:49:32.160000,03:49:32.160000,Sunny,1080,0.07,42
1439,2024-10-09 21:58:27.840,0.14,Off-Peak,18:58:27.840000,23:58:27.840000,Clear,1009,0.12,28
1440,2024-10-09 22:07:23.520,0.09,Peak,22:07:23.520000,00:07:23.520000,Clear,1259,0.08,37
1441,2024-10-09 22:16:19.200,0.07,Peak,16:16:19.200000,02:16:19.200000,Windy,1181,0.05,42
1442,2024-10-09 22:25:14.880,0.11,Mid-Peak,20:25:14.880000,01:25:14.880000,Windy,865,0.11,53
1443,2024-10-09 22:34:10.560,0.09,Peak,17:34:10.560000,00:34:10.560000,Partly Cloudy,1789,0.1,36
1444,2024-10-09 22:43:06.240,0.18,Off-Peak,22:43:06.240000,23:43:06.240000,Partly Cloudy,1366,0.16,55
1445,2024-10-09 22:52:01.920,0.18,Super Off-Peak,18:52:01.920000,00:52:01.920000,Cloudy,1591,0.18,58
1446,2024-10-09 23:00:57.600,0.16,Off-Peak,21:00:57.600000,05:00:57.600000,Sunny,1240,0.15,20
1447,2024-10-09 23:09:53.280,0.13,Off-Peak,17:09:53.280000,01:09:53.280000,Partly Cloudy,1403,0.15,55
1448,2024-10-09 23:18:48.960,0.15,Peak,21:18:48.960000,00:18:48.960000,Rainy,1817,0.16,28
1449,2024-10-09 23:27:44.640,0.18,Peak,19:27:44.640000,05:27:44.640000,Windy,1301,0.2,49
1450,2024-10-09 23:36:40.320,0.09,Off-Peak,17:36:40.320000,00:36:40.320000,Rainy,1594,0.08,34
1451,2024-10-09 23:45:36.000,0.1,Mid-Peak,22:45:36,05:45:36,Sunny,1652,0.12,59
1452,2024-10-09 23:54:31.680,0.09,Super Off-Peak,20:54:31.680000,05:54:31.680000,Partly Cloudy,1151,0.08,43
1453,2024-10-10 00:03:27.360,0.17,Mid-Peak,19:03:27.360000,05:03:27.360000,Rainy,1718,0.17,32
1454,2024-10-10 00:12:23.040,0.07,Mid-Peak,21:12:23.040000,01:12:23.040000,Cloudy,1602,0.09,33
1455,2024-10-10 00:21:18.720,0.14,Off-Peak,23:21:18.720000,04:21:18.720000,Partly Cloudy,1247,0.14,27
1456,2024-10-10 00:30:14.400,0.19,Mid-Peak,18:30:14.400000,04:30:14.400000,Windy,1518,0.21,31
1457,2024-10-10 00:39:10.080,0.1,Super Off-Peak,20:39:10.080000,01:39:10.080000,Partly Cloudy,817,0.09,57
1458,2024-10-10 00:48:05.760,0.14,Off-Peak,22:48:05.760000,06:48:05.760000,Cloudy,1221,0.15,50
1459,2024-10-10 00:57:01.440,0.07,Peak,22:57:01.440000,05:57:01.440000,Sunny,968,0.07,21
1460,2024-10-10 01:05:57.120,0.17,Peak,22:05:57.120000,07:05:57.120000,Sunny,1531,0.18,44
1461,2024-10-10 01:14:52.800,0.18,Off-Peak,21:14:52.800000,04:14:52.800000,Windy,1735,0.16,35
1462,2024-10-10 01:23:48.480,0.17,Off-Peak,01:23:48.480000,02:23:48.480000,Rainy,913,0.15,24
1463,2024-10-10 01:32:44.160,0.18,Super Off-Peak,20:32:44.160000,06:32:44.160000,Sunny,1836,0.19,60
1464,2024-10-10 01:41:39.840,0.08,Peak,23:41:39.840000,06:41:39.840000,Partly Cloudy,855,0.07,47
1465,2024-10-10 01:50:35.520,0.07,Off-Peak,19:50:35.520000,04:50:35.520000,Partly Cloudy,1070,0.07,51
1466,2024-10-10 01:59:31.200,0.17,Super Off-Peak,20:59:31.200000,05:59:31.200000,Sunny,980,0.16,43
1467,2024-10-10 02:08:26.880,0.2,Peak,01:08:26.880000,06:08:26.880000,Cloudy,1691,0.2,56
1468,2024-10-10 02:17:22.560,0.13,Mid-Peak,21:17:22.560000,05:17:22.560000,Windy,1493,0.11,41
1469,2024-10-10 02:26:18.240,0.17,Off-Peak,00:26:18.240000,03:26:18.240000,Sunny,869,0.16,46
1470,2024-10-10 02:35:13.920,0.16,Super Off-Peak,21:35:13.920000,06:35:13.920000,Cloudy,1349,0.17,43
1471,2024-10-10 02:44:09.600,0.19,Peak,22:44:09.600000,07:44:09.600000,Partly Cloudy,1484,0.19,11
1472,2024-10-10 02:53:05.280,0.08,Mid-Peak,20:53:05.280000,03:53:05.280000,Cloudy,1860,0.09,29
1473,2024-10-10 03:02:00.960,0.06,Peak,02:02:00.960000,06:02:00.960000,Windy,1609,0.06,60
1474,2024-10-10 03:10:56.640,0.07,Peak,03:10:56.640000,09:10:56.640000,Partly Cloudy,1397,0.05,57
1475,2024-10-10 03:19:52.320,0.15,Super Off-Peak,21:19:52.320000,04:19:52.320000,Cloudy,1441,0.17,44
1476,2024-10-10 03:28:48.000,0.07,Peak,23:28:48,05:28:48,Partly Cloudy,908,0.05,47
1477,2024-10-10 03:37:43.680,0.13,Mid-Peak,21:37:43.680000,09:37:43.680000,Clear,1481,0.13,34
1478,2024-10-10 03:46:39.360,0.07,Peak,23:46:39.360000,08:46:39.360000,Windy,1790,0.06,37
1479,2024-10-10 03:55:35.040,0.1,Super Off-Peak,22:55:35.040000,07:55:35.040000,Windy,1803,0.1,50
1480,2024-10-10 04:04:30.720,0.12,Peak,02:04:30.720000,05:04:30.720000,Cloudy,1342,0.12,18
1481,2024-10-10 04:13:26.400,0.14,Mid-Peak,01:13:26.400000,09:13:26.400000,Rainy,1978,0.14,41
1482,2024-10-10 04:22:22.080,0.15,Peak,04:22:22.080000,10:22:22.080000,Windy,1503,0.15,31
1483,2024-10-10 04:31:17.760,0.05,Off-Peak,02:31:17.760000,06:31:17.760000,Windy,1364,0.04,38
1484,2024-10-10 04:40:13.440,0.11,Super Off-Peak,04:40:13.440000,08:40:13.440000,Partly Cloudy,1091,0.13,17
1485,2024-10-10 04:49:09.120,0.08,Super Off-Peak,22:49:09.120000,08:49:09.120000,Partly Cloudy,1123,0.09,44
1486,2024-10-10 04:58:04.800,0.12,Off-Peak,03:58:04.800000,09:58:04.800000,Clear,1456,0.11,38
1487,2024-10-10 05:07:00.480,0.09,Off-Peak,02:07:00.480000,06:07:00.480000,Cloudy,1151,0.08,50
1488,2024-10-10 05:15:56.160,0.13,Super Off-Peak,03:15:56.160000,07:15:56.160000,Partly Cloudy,1923,0.14,38
1489,2024-10-10 05:24:51.840,0.13,Super Off-Peak,05:24:51.840000,09:24:51.840000,Windy,1343,0.13,11
1490,2024-10-10 05:33:47.520,0.16,Super Off-Peak,00:33:47.520000,08:33:47.520000,Partly Cloudy,1614,0.16,53
1491,2024-10-10 05:42:43.200,0.09,Peak,04:42:43.200000,06:42:43.200000,Sunny,1385,0.09,17
1492,2024-10-10 05:51:38.880,0.17,Peak,23:51:38.880000,09:51:38.880000,Sunny,1707,0.17,59
1493,2024-10-10 06:00:34.560,0.15,Off-Peak,00:00:34.560000,10:00:34.560000,Windy,1958,0.15,23
1494,2024-10-10 06:09:30.240,0.05,Super Off-Peak,03:09:30.240000,08:09:30.240000,Windy,1810,0.05,17
1495,2024-10-10 06:18:25.920,0.09,Off-Peak,05:18:25.920000,09:18:25.920000,Cloudy,1531,0.07,57
1496,2024-10-10 06:27:21.600,0.16,Peak,00:27:21.600000,12:27:21.600000,Windy,1396,0.17,54
1497,2024-10-10 06:36:17.280,0.09,Off-Peak,05:36:17.280000,07:36:17.280000,Cloudy,1141,0.09,22
1498,2024-10-10 06:45:12.960,0.11,Super Off-Peak,04:45:12.960000,07:45:12.960000,Sunny,1496,0.09,27
1499,2024-10-10 06:54:08.640,0.1,Off-Peak,00:54:08.640000,12:54:08.640000,Windy,1745,0.1,12
1500,2024-10-10 07:03:04.320,0.18,Super Off-Peak,04:03:04.320000,13:03:04.320000,Rainy,1589,0.18,25
1501,2024-10-10 07:12:00.000,0.15,Mid-Peak,05:12:00,10:12:00,Partly Cloudy,1704,0.16,19
1502,2024-10-10 07:20:55.680,0.1,Super Off-Peak,07:20:55.680000,12:20:55.680000,Sunny,1537,0.1,37
1503,2024-10-10 07:29:51.360,0.11,Super Off-Peak,05:29:51.360000,13:29:51.360000,Rainy,1893,0.1,43
1504,2024-10-10 07:38:47.040,0.14,Peak,03:38:47.040000,10:38:47.040000,Windy,1320,0.13,54
1505,2024-10-10 07:47:42.720,0.2,Mid-Peak,07:47:42.720000,08:47:42.720000,Sunny,1318,0.22,42
1506,2024-10-10 07:56:38.400,0.07,Super Off-Peak,03:56:38.400000,08:56:38.400000,Rainy,1805,0.06,22
1507,2024-10-10 08:05:34.080,0.13,Super Off-Peak,08:05:34.080000,12:05:34.080000,Cloudy,1967,0.13,13
1508,2024-10-10 08:14:29.760,0.18,Peak,04:14:29.760000,12:14:29.760000,Partly Cloudy,1541,0.19,57
1509,2024-10-10 08:23:25.440,0.19,Off-Peak,07:23:25.440000,11:23:25.440000,Clear,1298,0.19,48
1510,2024-10-10 08:32:21.120,0.09,Mid-Peak,02:32:21.120000,14:32:21.120000,Sunny,1538,0.09,26
1511,2024-10-10 08:41:16.800,0.13,Off-Peak,03:41:16.800000,13:41:16.800000,Clear,1206,0.12,51
1512,2024-10-10 08:50:12.480,0.12,Mid-Peak,02:50:12.480000,09:50:12.480000,Partly Cloudy,1483,0.13,50
1513,2024-10-10 08:59:08.160,0.09,Super Off-Peak,03:59:08.160000,13:59:08.160000,Cloudy,1858,0.08,46
1514,2024-10-10 09:08:03.840,0.09,Peak,03:08:03.840000,14:08:03.840000,Windy,1893,0.08,34
1515,2024-10-10 09:16:59.520,0.17,Super Off-Peak,03:16:59.520000,11:16:59.520000,Partly Cloudy,1211,0.18,54
1516,2024-10-10 09:25:55.200,0.18,Super Off-Peak,07:25:55.200000,10:25:55.200000,Rainy,1505,0.18,53
1517,2024-10-10 09:34:50.880,0.13,Super Off-Peak,03:34:50.880000,12:34:50.880000,Partly Cloudy,1873,0.14,18
1518,2024-10-10 09:43:46.560,0.05,Super Off-Peak,08:43:46.560000,11:43:46.560000,Clear,1961,0.05,36
1519,2024-10-10 09:52:42.240,0.2,Mid-Peak,09:52:42.240000,12:52:42.240000,Partly Cloudy,1331,0.22,13
1520,2024-10-10 10:01:37.920,0.1,Mid-Peak,10:01:37.920000,15:01:37.920000,Windy,1905,0.09,24
1521,2024-10-10 10:10:33.600,0.07,Mid-Peak,06:10:33.600000,13:10:33.600000,Sunny,1356,0.06,39
1522,2024-10-10 10:19:29.280,0.12,Off-Peak,05:19:29.280000,11:19:29.280000,Partly Cloudy,1930,0.13,38
1523,2024-10-10 10:28:24.960,0.17,Off-Peak,05:28:24.960000,14:28:24.960000,Rainy,1772,0.16,36
1524,2024-10-10 10:37:20.640,0.15,Off-Peak,06:37:20.640000,11:37:20.640000,Windy,850,0.15,25
1525,2024-10-10 10:46:16.320,0.13,Off-Peak,08:46:16.320000,13:46:16.320000,Partly Cloudy,1454,0.12,59
1526,2024-10-10 10:55:12.000,0.08,Mid-Peak,09:55:12,16:55:12,Sunny,806,0.07,43
1527,2024-10-10 11:04:07.680,0.11,Mid-Peak,11:04:07.680000,15:04:07.680000,Partly Cloudy,1198,0.1,41
1528,2024-10-10 11:13:03.360,0.08,Peak,05:13:03.360000,15:13:03.360000,Sunny,1726,0.1,20
1529,2024-10-10 11:21:59.040,0.08,Mid-Peak,11:21:59.040000,17:21:59.040000,Rainy,1872,0.09,57
1530,2024-10-10 11:30:54.720,0.08,Super Off-Peak,11:30:54.720000,14:30:54.720000,Sunny,1222,0.09,60
1531,2024-10-10 11:39:50.400,0.09,Super Off-Peak,07:39:50.400000,12:39:50.400000,Partly Cloudy,1492,0.09,10
1532,2024-10-10 11:48:46.080,0.11,Peak,09:48:46.080000,15:48:46.080000,Rainy,1077,0.1,30
1533,2024-10-10 11:57:41.760,0.13,Super Off-Peak,06:57:41.760000,13:57:41.760000,Clear,932,0.12,39
1534,2024-10-10 12:06:37.440,0.2,Off-Peak,12:06:37.440000,14:06:37.440000,Clear,937,0.22,42
1535,2024-10-10 12:15:33.120,0.1,Mid-Peak,11:15:33.120000,18:15:33.120000,Rainy,1424,0.09,54
1536,2024-10-10 12:24:28.800,0.16,Off-Peak,10:24:28.800000,13:24:28.800000,Cloudy,812,0.14,26
1537,2024-10-10 12:33:24.480,0.19,Super Off-Peak,08:33:24.480000,15:33:24.480000,Rainy,1214,0.2,26
1538,2024-10-10 12:42:20.160,0.18,Super Off-Peak,10:42:20.160000,14:42:20.160000,Windy,1270,0.17,17
1539,2024-10-10 12:51:15.840,0.15,Off-Peak,11:51:15.840000,13:51:15.840000,Sunny,1359,0.16,38
1540,2024-10-10 13:00:11.520,0.18,Super Off-Peak,12:00:11.520000,15:00:11.520000,Rainy,1103,0.19,19
1541,2024-10-10 13:09:07.200,0.12,Off-Peak,07:09:07.200000,15:09:07.200000,Cloudy,1692,0.12,39
1542,2024-10-10 13:18:02.880,0.11,Peak,09:18:02.880000,16:18:02.880000,Rainy,1094,0.11,41
1543,2024-10-10 13:26:58.560,0.16,Off-Peak,08:26:58.560000,16:26:58.560000,Windy,1576,0.16,52
1544,2024-10-10 13:35:54.240,0.13,Peak,09:35:54.240000,15:35:54.240000,Clear,1402,0.12,51
1545,2024-10-10 13:44:49.920,0.17,Super Off-Peak,13:44:49.920000,16:44:49.920000,Clear,1282,0.17,47
1546,2024-10-10 13:53:45.600,0.11,Super Off-Peak,12:53:45.600000,16:53:45.600000,Clear,1196,0.1,38
1547,2024-10-10 14:02:41.280,0.1,Peak,12:02:41.280000,18:02:41.280000,Sunny,866,0.09,17
1548,2024-10-10 14:11:36.960,0.19,Off-Peak,14:11:36.960000,15:11:36.960000,Cloudy,1165,0.18,30
1549,2024-10-10 14:20:32.640,0.06,Mid-Peak,09:20:32.640000,20:20:32.640000,Cloudy,1744,0.07,24
1550,2024-10-10 14:29:28.320,0.17,Mid-Peak,12:29:28.320000,19:29:28.320000,Cloudy,1997,0.18,22
1551,2024-10-10 14:38:24.000,0.1,Off-Peak,11:38:24,18:38:24,Windy,1207,0.11,22
1552,2024-10-10 14:47:19.680,0.15,Off-Peak,08:47:19.680000,16:47:19.680000,Rainy,1331,0.13,14
1553,2024-10-10 14:56:15.360,0.14,Off-Peak,09:56:15.360000,16:56:15.360000,Partly Cloudy,1129,0.12,55
1554,2024-10-10 15:05:11.040,0.11,Super Off-Peak,13:05:11.040000,20:05:11.040000,Windy,1406,0.1,16
1555,2024-10-10 15:14:06.720,0.1,Peak,09:14:06.720000,21:14:06.720000,Rainy,1661,0.1,33
1556,2024-10-10 15:23:02.400,0.12,Off-Peak,09:23:02.400000,18:23:02.400000,Windy,1825,0.12,41
1557,2024-10-10 15:31:58.080,0.11,Off-Peak,14:31:58.080000,16:31:58.080000,Partly Cloudy,1156,0.12,23
1558,2024-10-10 15:40:53.760,0.11,Super Off-Peak,11:40:53.760000,16:40:53.760000,Rainy,852,0.13,32
1559,2024-10-10 15:49:49.440,0.08,Mid-Peak,13:49:49.440000,17:49:49.440000,Cloudy,934,0.06,48
1560,2024-10-10 15:58:45.120,0.18,Peak,11:58:45.120000,19:58:45.120000,Rainy,949,0.16,58
1561,2024-10-10 16:07:40.800,0.16,Mid-Peak,14:07:40.800000,20:07:40.800000,Clear,1357,0.16,15
1562,2024-10-10 16:16:36.480,0.13,Super Off-Peak,10:16:36.480000,22:16:36.480000,Partly Cloudy,1287,0.14,13
1563,2024-10-10 16:25:32.160,0.13,Super Off-Peak,14:25:32.160000,18:25:32.160000,Rainy,1137,0.14,47
1564,2024-10-10 16:34:27.840,0.1,Off-Peak,16:34:27.840000,21:34:27.840000,Windy,1881,0.09,52
1565,2024-10-10 16:43:23.520,0.07,Super Off-Peak,12:43:23.520000,17:43:23.520000,Cloudy,1972,0.08,50
